Restaurant Name,Competitor,History,Year,Location,Official Rating,Price,Category,Elite Reviews Count,Recommended Reviews Count,(r) Average Rating,(r) 1 Stars Count,(r) 2 Stars Count,(r) 3 Stars Count,(r) 4 Stars Count,(r) 5 Stars Count,Not Recommended Reviews Count,(nr) Not Recommended Average Rating,(nr) 1 Stars Count,(nr) 2 Stars Count,(nr) 3 Stars Count,(nr) 4 Stars Count,(nr) 5 Stars Count
Angela¡¯s Cafe,3,5,2010,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela¡¯s Cafe,3,5,2011,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela¡¯s Cafe,3,5,2012,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",1,4,2.75,0,2,1,1,0,0,0,0,0,0,0,0
Angela¡¯s Cafe,3,5,2013,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",0,5,3.4,1,0,1,2,1,0,0,0,0,0,0,0
Angela¡¯s Cafe,3,5,2014,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",0,6,3,1,2,0,2,1,0,0,0,0,0,0,0
Angela¡¯s Cafe,3,5,2015,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",2,7,3.571428571,0,2,1,2,2,2,4,0,0,1,0,1
Angela¡¯s Cafe,3,5,2016,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",3,9,3.222222222,1,2,0,6,0,1,1,1,0,0,0,0
Angela¡¯s Cafe,3,5,2017,Arlington,3.5,1,"Breakfast & Brunch,         Mexican",0,6,4.166666667,0,0,1,3,2,3,5,0,0,0,0,3
Angelo &amp; Vito¡¯s Pizzeria,9,7,2007,Arlington,3.5,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2008,Arlington,3.5,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2009,Arlington,3.5,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2010,Arlington,3.5,1,Pizza,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2011,Arlington,3.5,1,Pizza,2,8,3.75,0,0,3,4,1,0,0,0,0,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2012,Arlington,3.5,1,Pizza,1,4,4,0,0,1,2,1,1,5,0,0,0,0,1
Angelo &amp; Vito¡¯s Pizzeria,9,7,2013,Arlington,3.5,1,Pizza,0,13,4,0,1,1,8,3,0,0,0,0,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2014,Arlington,4,1,Pizza,2,7,4.285714286,0,0,1,3,3,1,2,0,1,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2015,Arlington,3.5,1,Pizza,4,16,3.6875,3,0,1,7,5,1,1,1,0,0,0,0
Angelo &amp; Vito¡¯s Pizzeria,9,7,2016,Arlington,3.5,1,Pizza,5,27,3.148148148,4,7,4,5,7,3,3,1,0,1,0,1
Angelo &amp; Vito¡¯s Pizzeria,9,7,2017,Arlington,3.5,1,Pizza,1,8,3.375,2,1,0,2,3,0,0,0,0,0,0,0
Angry Dog,20,7,2007,Arlington,4,1,"Burgers,         Hot Dogs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angry Dog,20,7,2008,Arlington,4,1,"Burgers,         Hot Dogs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angry Dog,20,7,2009,Arlington,4,1,"Burgers,         Hot Dogs",0,1,5,0,0,0,0,1,1,2,0,1,0,0,0
Angry Dog,20,7,2010,Arlington,4,1,"Burgers,         Hot Dogs",1,7,3.857142857,0,0,2,4,1,2,4.5,0,0,0,1,1
Angry Dog,20,7,2011,Arlington,4,1,"Burgers,         Hot Dogs",6,27,3.62962963,1,4,6,9,7,5,3,0,3,0,1,1
Angry Dog,20,7,2012,Arlington,4,1,"Burgers,         Hot Dogs",6,45,4.155555556,0,3,6,17,19,5,4.2,0,0,1,2,2
Angry Dog,20,7,2013,Arlington,4,1,"Burgers,         Hot Dogs",11,58,3.965517241,1,2,12,26,17,2,4,0,0,0,2,0
Angry Dog,20,7,2014,Arlington,4,1,"Burgers,         Hot Dogs",14,66,4.257575758,2,2,4,27,31,8,4.375,0,1,0,2,5
Angry Dog,20,7,2015,Arlington,4,1,"Burgers,         Hot Dogs",15,74,4.283783784,3,1,5,28,37,9,4,1,1,0,2,5
Angry Dog,20,7,2016,Arlington,4,1,"Burgers,         Hot Dogs",17,83,3.975903614,2,5,18,26,32,4,4.25,0,0,0,3,1
Angry Dog,20,7,2017,Arlington,4,1,"Burgers,         Hot Dogs",6,47,3.872340426,0,4,14,13,16,1,5,0,0,0,0,1
Antoine¡¯s Foods,7,3,2007,Arlington,4.5,1,"Delis,         Sandwiches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine¡¯s Foods,7,3,2008,Arlington,4.5,1,"Delis,         Sandwiches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine¡¯s Foods,7,3,2009,Arlington,4.5,1,"Delis,         Sandwiches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine¡¯s Foods,7,3,2010,Arlington,4.5,1,"Delis,         Sandwiches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine¡¯s Foods,7,3,2011,Arlington,4.5,1,"Delis,         Sandwiches",0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Antoine¡¯s Foods,7,3,2012,Arlington,4.5,1,"Delis,         Sandwiches",0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Antoine¡¯s Foods,7,3,2013,Arlington,4.5,1,"Delis,         Sandwiches",0,3,4.666666667,0,0,0,1,2,0,0,0,0,0,0,0
Antoine¡¯s Foods,7,3,2014,Arlington,4.5,1,"Delis,         Sandwiches",2,5,4.2,0,0,2,0,3,2,5,0,0,0,0,2
Antoine¡¯s Foods,7,3,2015,Arlington,4.5,1,"Delis,         Sandwiches",1,5,4.4,0,0,0,3,2,2,5,0,0,0,0,2
Antoine¡¯s Foods,7,3,2016,Arlington,4.5,1,"Delis,         Sandwiches",1,3,4.666666667,0,0,0,1,2,2,3,1,0,0,0,1
Antoine¡¯s Foods,7,3,2017,Arlington,4.5,1,"Delis,         Sandwiches",0,4,3.75,0,1,0,2,1,1,5,0,0,0,0,1
Anvil Pub,15,4,2007,Arlington,4,2,"Pubs,         American (New)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anvil Pub,15,4,2008,Arlington,4,2,"Pubs,         American (New)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anvil Pub,15,4,2009,Arlington,4,2,"Pubs,         American (New)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anvil Pub,15,4,2010,Arlington,4,2,"Pubs,         American (New)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anvil Pub,15,4,2011,Arlington,4,2,"Pubs,         American (New)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anvil Pub,15,4,2012,Arlington,4,2,"Pubs,         American (New)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anvil Pub,15,4,2013,Arlington,4,2,"Pubs,         American (New)",1,6,4.833333333,0,0,0,1,5,1,5,0,0,0,0,1
Anvil Pub,15,4,2014,Arlington,4,2,"Pubs,         American (New)",14,56,4.107142857,0,3,10,21,22,10,4.1,1,0,1,3,5
Anvil Pub,15,4,2015,Arlington,4,2,"Pubs,         American (New)",9,32,4.09375,0,1,6,14,11,5,4,0,1,0,2,2
Anvil Pub,15,4,2016,Arlington,4,2,"Pubs,         American (New)",13,39,3.769230769,4,3,2,19,11,3,4.666666667,0,0,0,1,2
Anvil Pub,15,4,2017,Arlington,4,2,"Pubs,         American (New)",6,25,3.6,2,5,2,8,8,3,3.666666667,1,0,0,0,2
Asador,8,3,2007,Arlington,4,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asador,8,3,2008,Arlington,4,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asador,8,3,2009,Arlington,4,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asador,8,3,2010,Arlington,4,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asador,8,3,2011,Arlington,4,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asador,8,3,2012,Arlington,4,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asador,8,3,2013,Arlington,4,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asador,8,3,2014,Arlington,4,2,American (Traditional),3,4,3.75,0,0,1,3,0,1,3,0,0,1,0,0
Asador,8,3,2015,Arlington,4,2,American (Traditional),2,5,4,0,0,1,3,1,0,0,0,0,0,0,0
Asador,8,3,2016,Arlington,4,2,American (Traditional),2,13,4.384615385,0,0,1,6,6,1,1,1,0,0,0,0
Asador,8,3,2017,Arlington,4,2,American (Traditional),1,5,4.6,0,0,0,2,3,1,1,1,0,0,0,0
Ascension Coffee,11,2,2007,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2008,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2009,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2010,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2011,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2012,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2013,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2014,Arlington,4,2,"Cafes,         Coffee & Tea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascension Coffee,11,2,2015,Arlington,4,2,"Cafes,         Coffee & Tea",4,7,4.571428571,0,0,0,3,4,1,5,0,0,0,0,1
Ascension Coffee,11,2,2016,Arlington,4,2,"Cafes,         Coffee & Tea",35,130,3.8,10,18,10,42,50,14,3.928571429,1,2,2,1,8
Ascension Coffee,11,2,2017,Arlington,4,2,"Cafes,         Coffee & Tea",15,65,4.138461538,2,5,7,19,32,1,5,0,0,0,0,1
Asian Mint,1,8,2007,Arlington,4,2,"Asian Fusion,         Thai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Mint,1,8,2008,Arlington,4,2,"Asian Fusion,         Thai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Mint,1,8,2009,Arlington,4,2,"Asian Fusion,         Thai",0,3,3.666666667,0,0,2,0,1,2,3.5,0,1,0,0,1
Asian Mint,1,8,2010,Arlington,4,2,"Asian Fusion,         Thai",4,11,3.363636364,0,1,5,5,0,0,0,0,0,0,0,0
Asian Mint,1,8,2011,Arlington,4,2,"Asian Fusion,         Thai",1,24,3.458333333,1,4,5,11,3,1,2,0,1,0,0,0
Asian Mint,1,8,2012,Arlington,4,2,"Asian Fusion,         Thai",14,41,3.902439024,2,1,7,20,11,4,3,1,1,0,1,1
Asian Mint,1,8,2013,Arlington,4,2,"Asian Fusion,         Thai",10,45,3.644444444,1,6,10,19,9,6,3.5,1,1,0,2,2
Asian Mint,1,8,2014,Arlington,4,2,"Asian Fusion,         Thai",9,38,3.736842105,1,4,7,18,8,9,3.444444444,2,0,1,4,2
Asian Mint,1,8,2015,Arlington,4,2,"Asian Fusion,         Thai",10,44,3.886363636,1,3,9,18,13,4,4.75,0,0,0,1,3
Asian Mint,1,8,2016,Arlington,4,2,"Asian Fusion,         Thai",7,44,3.977272727,1,2,10,15,16,10,2.6,5,1,0,1,3
Asian Mint,1,8,2017,Arlington,4,2,"Asian Fusion,         Thai",3,32,3.8125,1,5,4,11,11,3,4,0,0,1,1,1
Asian Thai 2 Go,1,5,2007,Arlington,4,1,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Thai 2 Go,1,5,2008,Arlington,4,1,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Thai 2 Go,1,5,2009,Arlington,4,1,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Thai 2 Go,1,5,2010,Arlington,4,1,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Thai 2 Go,1,5,2011,Arlington,4,1,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asian Thai 2 Go,1,5,2012,Arlington,4,1,Thai,3,8,4.25,0,1,1,1,5,0,0,0,0,0,0,0
Asian Thai 2 Go,1,5,2013,Arlington,4,1,Thai,1,7,3.571428571,0,0,3,4,0,1,4,0,0,0,1,0
Asian Thai 2 Go,1,5,2014,Arlington,4,1,Thai,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0
Asian Thai 2 Go,1,5,2015,Arlington,4,1,Thai,0,5,2.2,2,1,1,1,0,1,4,0,0,0,1,0
Asian Thai 2 Go,1,5,2016,Arlington,4,1,Thai,1,9,3.777777778,1,0,1,5,2,1,5,0,0,0,0,1
Asian Thai 2 Go,1,5,2017,Arlington,4,1,Thai,1,6,4.666666667,0,0,0,2,4,0,0,0,0,0,0,0
Atomic Pie,3,3,2007,Arlington,4,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atomic Pie,3,3,2008,Arlington,4,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atomic Pie,3,3,2009,Arlington,4,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atomic Pie,3,3,2010,Arlington,4,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atomic Pie,3,3,2011,Arlington,4,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atomic Pie,3,3,2012,Arlington,4,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atomic Pie,3,3,2013,Arlington,4,1,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atomic Pie,3,3,2014,Arlington,4,1,Pizza,4,27,3.888888889,2,1,2,15,7,19,3.157894737,6,3,0,2,8
Atomic Pie,3,3,2015,Arlington,4,1,Pizza,1,8,3.75,1,0,2,2,3,6,4.166666667,0,0,1,3,2
Atomic Pie,3,3,2016,Arlington,4,1,Pizza,1,12,4.75,0,0,0,3,9,6,4.333333333,1,0,0,0,5
Atomic Pie,3,3,2017,Arlington,4,1,Pizza,3,12,4.083333333,0,1,2,4,5,3,4.666666667,0,0,0,1,2
Atrium Cafe,48,5,2007,Arlington,4,2,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atrium Cafe,48,5,2008,Arlington,4,2,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atrium Cafe,48,5,2009,Arlington,4,2,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atrium Cafe,48,5,2010,Arlington,4,2,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atrium Cafe,48,5,2011,Arlington,4,2,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atrium Cafe,48,5,2012,Arlington,4,2,Cafes,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0
Atrium Cafe,48,5,2013,Arlington,4,2,Cafes,1,4,3.75,0,1,0,2,1,0,0,0,0,0,0,0
Atrium Cafe,48,5,2014,Arlington,4,2,Cafes,0,2,3,0,1,0,1,0,1,2,0,1,0,0,0
Atrium Cafe,48,5,2015,Arlington,4,2,Cafes,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Atrium Cafe,48,5,2016,Arlington,4,2,Cafes,0,2,4,0,0,0,2,0,1,4,0,0,0,1,0
Atrium Cafe,48,5,2017,Arlington,4,2,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aw Shucks,6,8,2007,Arlington,4,2,Seafood,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
Aw Shucks,6,8,2008,Arlington,4,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aw Shucks,6,8,2009,Arlington,4,2,Seafood,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Aw Shucks,6,8,2010,Arlington,4,2,Seafood,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Aw Shucks,6,8,2011,Arlington,4,2,Seafood,1,7,3.714285714,1,0,1,3,2,3,4.666666667,0,0,0,1,2
Aw Shucks,6,8,2012,Arlington,4,2,Seafood,1,15,3.866666667,0,2,1,9,3,0,0,0,0,0,0,0
Aw Shucks,6,8,2013,Arlington,4,2,Seafood,7,27,4.074074074,1,0,4,13,9,1,2,0,1,0,0,0
Aw Shucks,6,8,2014,Arlington,4,2,Seafood,4,26,3.923076923,2,3,1,9,11,3,3.333333333,0,1,1,0,1
Aw Shucks,6,8,2015,Arlington,4,2,Seafood,3,19,4.157894737,0,2,1,8,8,2,4,0,0,0,2,0
Aw Shucks,6,8,2016,Arlington,4,2,Seafood,7,33,3.818181818,1,3,8,10,11,3,4.333333333,0,0,0,2,1
Aw Shucks,6,8,2017,Arlington,4,2,Seafood,1,18,3.777777778,3,1,1,5,8,5,4.8,0,0,0,1,4
B B Bop Seoul Kitchen,67,4,2007,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B B Bop Seoul Kitchen,67,4,2008,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B B Bop Seoul Kitchen,67,4,2009,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B B Bop Seoul Kitchen,67,4,2010,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B B Bop Seoul Kitchen,67,4,2011,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B B Bop Seoul Kitchen,67,4,2012,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B B Bop Seoul Kitchen,67,4,2013,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",1,3,4,0,0,0,3,0,0,0,0,0,0,0,0
B B Bop Seoul Kitchen,67,4,2014,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",22,90,4.4,0,2,6,36,46,20,4.65,0,1,0,4,15
B B Bop Seoul Kitchen,67,4,2015,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",20,63,4.317460317,0,2,7,23,31,4,4.5,0,0,1,0,3
B B Bop Seoul Kitchen,67,4,2016,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",18,89,3.97752809,2,9,12,32,34,5,4.6,0,0,0,2,3
B B Bop Seoul Kitchen,67,4,2017,Arlington,4,1,"Fast Food,         Asian Fusion,         Korean",9,46,4.195652174,0,3,4,20,19,1,5,0,0,0,0,1
Ba Le Restaurant,2,5,2007,Arlington,4,1,Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ba Le Restaurant,2,5,2008,Arlington,4,1,Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ba Le Restaurant,2,5,2009,Arlington,4,1,Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ba Le Restaurant,2,5,2010,Arlington,4,1,Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ba Le Restaurant,2,5,2011,Arlington,4,1,Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ba Le Restaurant,2,5,2012,Arlington,4,1,Vietnamese,0,2,4.5,0,0,0,1,1,0,0,0,0,0,0,0
Ba Le Restaurant,2,5,2013,Arlington,4,1,Vietnamese,1,3,4.333333333,0,0,0,2,1,1,5,0,0,0,0,1
Ba Le Restaurant,2,5,2014,Arlington,4,1,Vietnamese,4,15,4.2,0,1,2,5,7,0,0,0,0,0,0,0
Ba Le Restaurant,2,5,2015,Arlington,4,1,Vietnamese,4,17,4,1,0,2,9,5,4,3.75,1,0,0,1,2
Ba Le Restaurant,2,5,2016,Arlington,4,1,Vietnamese,4,23,4.173913043,0,2,2,9,10,1,1,1,0,0,0,0
Ba Le Restaurant,2,5,2017,Arlington,4,1,Vietnamese,3,11,3.909090909,0,1,2,5,3,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2007,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2008,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2009,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2010,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2011,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2012,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2013,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2014,Arlington,3.5,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2015,Arlington,3.5,2,Barbeque,1,10,3.6,1,1,1,5,2,0,0,0,0,0,0,0
Babb Bros BBQ,2,2,2016,Arlington,3.5,2,Barbeque,10,57,3.561403509,2,12,10,18,15,9,3.444444444,1,1,2,3,2
Babb Bros BBQ,2,2,2017,Arlington,3.5,2,Barbeque,3,29,3.586206897,1,3,8,12,5,3,2,0,3,0,0,0
Baboush,4,3,2007,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baboush,4,3,2008,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baboush,4,3,2009,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baboush,4,3,2010,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baboush,4,3,2011,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baboush,4,3,2012,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baboush,4,3,2013,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baboush,4,3,2014,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",3,21,3.904761905,1,1,4,8,7,6,3.666666667,2,0,0,0,4
Baboush,4,3,2015,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",14,50,3.82,3,4,6,23,14,16,4.75,0,0,0,4,12
Baboush,4,3,2016,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",16,53,3.886792453,3,2,9,23,16,11,4,0,1,3,2,5
Baboush,4,3,2017,Arlington,4,2,"Moroccan,         Mediterranean,         Wine Bars",6,48,4.395833333,1,0,4,17,26,3,4.666666667,0,0,0,1,2
Baby Back Shak,2,5,2007,Arlington,4,2,"Barbeque,         Caterers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Back Shak,2,5,2008,Arlington,4,2,"Barbeque,         Caterers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Back Shak,2,5,2009,Arlington,4,2,"Barbeque,         Caterers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Back Shak,2,5,2010,Arlington,4,2,"Barbeque,         Caterers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Back Shak,2,5,2011,Arlington,4,2,"Barbeque,         Caterers",0,2,4,0,0,0,2,0,0,0,0,0,0,0,0
Baby Back Shak,2,5,2012,Arlington,4,2,"Barbeque,         Caterers",2,8,4.25,0,0,1,4,3,0,0,0,0,0,0,0
Baby Back Shak,2,5,2013,Arlington,4,2,"Barbeque,         Caterers",3,10,4.2,0,0,3,2,5,4,3.25,0,2,0,1,1
Baby Back Shak,2,5,2014,Arlington,4,2,"Barbeque,         Caterers",3,11,4.636363636,0,0,1,2,8,0,0,0,0,0,0,0
Baby Back Shak,2,5,2015,Arlington,4,2,"Barbeque,         Caterers",1,9,3.111111111,1,4,0,1,3,2,5,0,0,0,0,2
Baby Back Shak,2,5,2016,Arlington,4,2,"Barbeque,         Caterers",4,13,3.461538462,1,1,3,7,1,1,1,1,0,0,0,0
Baby Back Shak,2,5,2017,Arlington,4,2,"Barbeque,         Caterers",2,7,4.428571429,0,0,1,2,4,0,0,0,0,0,0,0
Bachman Tacos,33,3,2007,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2008,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2009,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2010,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2011,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2012,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2013,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2014,Arlington,4.5,1,Mexican,0,2,4.5,0,0,0,1,1,0,0,0,0,0,0,0
Bachman Tacos,33,3,2015,Arlington,4.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachman Tacos,33,3,2016,Arlington,4.5,1,Mexican,2,7,4.428571429,0,0,0,4,3,0,0,0,0,0,0,0
Bachman Tacos,33,3,2017,Arlington,4.5,1,Mexican,0,2,3.5,0,1,0,0,1,0,0,0,0,0,0,0
Bailey¡¯s Cafe,5,3,2007,Arlington,4,1,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bailey¡¯s Cafe,5,3,2008,Arlington,4,1,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bailey¡¯s Cafe,5,3,2009,Arlington,4,1,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bailey¡¯s Cafe,5,3,2010,Arlington,4,1,Cafes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
